name,address,type,number,scheme,id,postal
Halal Section @ NTUC FAIRPRICE,339 ANCHORVALE ROAD #B1-02 ANCHORVALE VILLAGE 540339,Central Kitchen,FPCK20240000666,Food Preparation Area,a1a69f2c-1926-475b-afa9-73efa6b685e1,540339
Halal Section @ NTUC FAIRPRICE,1 TAMPINES WALK #B1-01 OUR TAMPINES HUB 528523,Central Kitchen,FPCK20250000645,Food Preparation Area,a1a69f2c-1926-475b-afa9-73efa6b685e1,528523
HALIA PANTRY,"1 CLUNY ROAD NATIONAL PARKS BOARD, At THE VILLA 259569",Restaurant,EERT20230001038,Eating Establishment,4e70f349-090a-42fa-950a-111c1762dead,259569
HALIA PANTRY,"1 CLUNY ROAD NATIONAL PARKS BOARD, At THE VILLA 259569",Catering Company,FPCA20230001039,Food Preparation Area,4e70f349-090a-42fa-950a-111c1762dead,259569
Halim's Fish Soup (MR3)@Cantine Pasir Ris Mall,"7 PASIR RIS CENTRAL #b2-17 Pasir Ris Mall, MR3 519612",Hawker,EEHK20240000864,Eating Establishment,f9659d30-04f9-405d-b398-58d8e8a41e07,519612
Halim's Fish Soup (S3)@Cantine Paya Lebar Square,"60 PAYA LEBAR ROAD #B1-51 PAYA LEBAR SQUARE, Stall 3 409051",Hawker,EEHK20240000067,Eating Establishment,46a9d904-a2cd-4fc4-ac6a-d5b219a0455f,409051
Halim's Fish Soup (S3)@Food Republic City Square Mall,"180 KITCHENER ROAD #B3-04 CITY SQUARE MALL, Stall 3 208539",Hawker,EEHK20240000912,Eating Establishment,0cd65362-d719-476a-80c7-f40a9d90a3c6,208539
Halim's Fish Soup (S4)@Kopitiam Hillion Mall,"17 PETIR ROAD #02-15/20 HILLION MALL, Stall 4 678278",Hawker,EEHK20230001249,Eating Establishment,d50dc460-82e4-43c4-85a1-749f008dd993,678278
Halim's Fish Soup (S8)@Kopitiam AMK Hub,"53 ANG MO KIO AVENUE 3 #03-12 AMK HUB, Stall 8 569933",Hawker,EEHK20240000069,Eating Establishment,b73c93d7-9989-4086-8184-c877f6fea9ea,569933
Halims Fish Soup (S12) @ The Food Market Century Square,"2 TAMPINES CENTRAL 5 #03-19 CENTURY SQUARE, Stall 12 529509",Hawker,EEHN22020013190,Eating Establishment,e134fa83-e4fa-4c79-b054-1892a00fb045,529509
HANIS,3 SIMEI STREET 6 #01-14 EASTPOINT MALL 528833,Restaurant,EERN21110013067,Eating Establishment,1c7799df-cf4a-4d44-aa13-406634291a24,528833
HANIS,10 PAYA LEBAR ROAD #B2-18 409057,Restaurant,EERN21110013078,Eating Establishment,1c7799df-cf4a-4d44-aa13-406634291a24,409057
HANIS (F&B) PTE. LTD,1 SENOKO AVENUE #02-07/08 FOODAXIS @ SENOKO 758297,Central Kitchen,FPCN21110001620,Food Preparation Area,0f08d6fd-64d9-46a7-ac98-375653ee153b,758297
